province,prov_descr
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
ANTA,Polar - Antarctic Province
ANTA,Polar - Antarctic Province
No-Category,No-Category
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
No-Category,No-Category
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
No-Category,No-Category
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
No-Category,No-Category
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
ANTA,Polar - Antarctic Province
ANTA,Polar - Antarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
No-Category,No-Category
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
No-Category,No-Category
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
ANTA,Polar - Antarctic Province
ANTA,Polar - Antarctic Province
No-Category,No-Category
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
No-Category,No-Category
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
No-Category,No-Category
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
No-Category,No-Category
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
ANTA,Polar - Antarctic Province
ANTA,Polar - Antarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
No-Category,No-Category
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
PEQD,Trades - Pacific Equatorial Divergence Province
No-Category,No-Category
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
PNEC,Trades - N. Pacific Equatorial Countercurrent Province
ANTA,Polar - Antarctic Province
ANTA,Polar - Antarctic Province
No-Category,No-Category
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
SANT,Westerlies - Subantarctic Province
No-Category,No-Category
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
SSTC,Westerlies - S. Subtropical Convergence Province
No-Category,No-Category
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
SPSG,Westerlies - S. Pacific Subtropical Gyre Province
